baseMean log2FoldChange lfcSE stat pvalue padj
ENSDARG00000043482 24.7109219024557 -0.499274914386693 0.103367943191853 -4.83007496298955 1.36481657737234e-06 0.000220303485104755
ENSDARG00000079382 57.1185087261151 0.334648086902042 0.0693848740016763 4.82306974995669 1.41365508185092e-06 0.000226875391728087
ENSDARG00000057648 357.446079805471 -0.215320232847088 0.0448800336952256 -4.79768429563354 1.60510502504689e-06 0.000255677224207151
ENSDARG00000056873 6.16952288610746 1.11503453013879 0.232449166680821 4.79689622492756 1.61143031192331e-06 0.000255677224207151
ENSDARG00000086450 105.709692407785 -0.394184756381722 0.0822076998185767 -4.79498583772133 1.62686323840565e-06 0.000256667547641118
ENSDARG00000015749 28.4320917610451 0.468514855871492 0.097737591872478 4.79359933977892 1.63815283171264e-06 0.000256996729357165
ENSDARG00000078778 31.5743513331549 0.589509931359365 0.123471373743564 4.7744664490711 1.80184318081088e-06 0.000281097602369519
ENSDARG00000041607 463.036419951334 0.325302201544553 0.0682341402944875 4.7674404651484 1.86581104189335e-06 0.000289459851915955
ENSDARG00000060002 37.013729701749 -0.527598126288532 0.110790865667102 -4.76210852863834 1.91580596216124e-06 0.000294676170980716
ENSDARG00000017988 58.4651678993713 0.427971348435008 0.089879534328218 4.76161065623862 1.92053941337476e-06 0.000294676170980716
ENSDARG00000104936 79.2224024199295 0.365079850111366 0.0767246957913899 4.75830951619538 1.95220995315551e-06 0.00029789870460037
ENSDARG00000071413 27.8405390695331 0.426492186745672 0.0899514975162172 4.74135727055328 2.12291190086834e-06 0.000320632715714
ENSDARG00000097406 30.1259063124891 1.04891011345533 0.221231243628212 4.74123860740966 2.12415586059409e-06 0.000320632715714
ENSDARG00000027065 46.3260418333697 0.654621279856167 0.138244108076349 4.73525627214892 2.18778476224704e-06 0.000328461771428756
ENSDARG00000016074 24.4774752864163 0.429170082630446 0.0906708919917808 4.73327297441112 2.20928046270883e-06 0.000329581215893346
ENSDARG00000104734 138.106193930567 0.265997286794882 0.0562077360625744 4.7323963822125 2.21884578649773e-06 0.000329581215893346
ENSDARG00000056713 33.3705363229445 0.443964276391157 0.093937341598673 4.72617458441498 2.28788964796771e-06 0.000338038721796288
ENSDARG00000037560 176.729902582963 -0.211642634710778 0.0449049014948931 -4.71312991823059 2.43940556539928e-06 0.000358528423230394
ENSDARG00000016484 1104.78683319383 -0.217711209463924 0.0462295917177895 -4.70934744120067 2.48511140111972e-06 0.000363333695687268
ENSDARG00000036956 513.034534471809 -0.189489356370973 0.0403791138744292 -4.69275668010561 2.69548014705996e-06 0.000392037932847132
ENSDARG00000010144 48.5774359765167 0.440930371958242 0.0941131392454359 4.68510959780385 2.79810165345175e-06 0.000404854863588809
ENSDARG00000099705 15.852879031505 0.632783310939837 0.135150431265058 4.6820665314698 2.83997269155878e-06 0.000408795038205046
ENSDARG00000100114 510.5787822892 -0.244046025718605 0.0521949890114197 -4.67566006509189 2.93009627720013e-06 0.000419604813029814
ENSDARG00000026842 1015.23246790195 -0.212058885760944 0.0453728259501623 -4.67369799698767 2.95824239969607e-06 0.00042147407658935
ENSDARG00000077547 8.71714461689626 0.770360789825112 0.165174235853816 4.66392828060003 3.10229540009015e-06 0.000439754309885875
ENSDARG00000043004 94.5080177659149 -0.249296130250775 0.0535117029260758 -4.65872167430678 3.18179051766319e-06 0.000448744950534064
ENSDARG00000076807 219.529225499431 0.22906818967019 0.0492487781362122 4.65124614943002 3.29935230632281e-06 0.000462038579151335
ENSDARG00000091512 126.693199383672 -0.214990539739082 0.0462282080054964 -4.65063538075108 3.30913933143302e-06 0.000462038579151335
ENSDARG00000017315 79.5795426891439 0.262650142407658 0.0566053275907348 4.64002512814092 3.4836681554145e-06 0.000483987230049502
ENSDARG00000086100 11.5489156425242 0.641777162417368 0.138636555738525 4.62920590459409 3.6707063988246e-06 0.000507447901916717
ENSDARG00000045414 8.45995823261753 0.934975895090989 0.202053836660355 4.62736026469345 3.70355949508214e-06 0.000509467482266841
ENSDARG00000018399 38.982974672047 0.41339844995282 0.0894177513988306 4.62322574081443 3.77818170833833e-06 0.000517184922575235
ENSDARG00000099449 478.435904930373 -0.223750586102107 0.0484356548555576 -4.61954291253758 3.8458633636489e-06 0.000523881631365344
ENSDARG00000035924 135.268762793415 -0.260122031120067 0.0563224511116893 -4.61844301847299 3.86630116294301e-06 0.000524109029005746
ENSDARG00000079684 60.8836880160759 0.485063637029324 0.105201340340741 4.61081232860941 4.01098521531091e-06 0.000541095469263561
ENSDARG00000020469 173.356528761009 -0.219139108045424 0.0475844309426454 -4.60526907024605 4.11932885746978e-06 0.000553039703580978
ENSDARG00000027187 143.360629715157 -0.191796529760274 0.0416796824847655 -4.60167924336703 4.19098270626522e-06 0.000559967426184001
ENSDARG00000025859 65.8390957529031 0.550418816450227 0.119907674887583 4.59035517923487 4.42492387096958e-06 0.000588409519508693
ENSDARG00000030368 155.074443923474 -0.168755045993542 0.036816119196552 -4.58372717375782 4.56760131368464e-06 0.000604503633576509
ENSDARG00000090160 62.9827870009122 -0.473743919107276 0.103687630299975 -4.56895309244416 4.90166459761659e-06 0.000645655584379449
ENSDARG00000033604 70.9811392871901 0.394615700257651 0.0866568131751013 4.55377581749145 5.26915076826468e-06 0.000688737818342506
ENSDARG00000057497 210.449482148709 -0.176242563009108 0.0387055320666603 -4.55342049569491 5.27806242167578e-06 0.000688737818342506
